text,category,source,cleaned_text
"However, from all indications, the reverse seems to be the case now. There are no longer governors in the calibre of former Abia and Lagos states first citizens, Senator Orji Uzor Kalu and Bola Tinubu respectively that confronted ex-president Olusegun Obasanjo, and fought him force -for- force and power- for- power.",Politics & Power,https://thesun.ng/ngf-president-tinubu-and-politics-of-confrontation/,however indications reverse seems case longer governors calibre former abia lagos states first citizens senator orji uzor kalu bola tinubu respectively confronted expresident olusegun obasanjo fought force force power power
"In the consideration of many pundits, the NGF now lacks the voice, courage, and boldness to speak out in defence of the ordinary voiceless citizens on matters affecting their livelihood.",Politics & Power,https://thesun.ng/ngf-president-tinubu-and-politics-of-confrontation/,consideration many pundits ngf lacks voice courage boldness speak defence ordinary voiceless citizens matters affecting livelihood
"On the contrary, they either defended the reasons for their stoic silence or offer explanations as to why certain decisions were taken by the Federal Government.",Politics & Power,https://thesun.ng/ngf-president-tinubu-and-politics-of-confrontation/,contrary either defended reasons stoic silence offer explanations certain decisions taken federal government
"More curiously, the governors were catastrophically disappointing in handling the sacrificing of one of their own, Similayi Fubara, through the imposition of state of emergency in Rivers State and the subsequent appointment of a retired Naval Chief as the Sole Administrator.",Politics & Power,https://thesun.ng/ngf-president-tinubu-and-politics-of-confrontation/,curiously governors catastrophically disappointing handling sacrificing one similayi fubara imposition state emergency rivers state subsequent appointment retired naval chief sole administrator
"The governors, individually and collectively, had displayed disjointed approaches to handling the issue due to their divided loyalties, as those who spoke were very feeble in issuing threats on their readiness to confront the matter with the severity, sensitivity, physical accuracy, and urgency it required.",Politics & Power,https://thesun.ng/ngf-president-tinubu-and-politics-of-confrontation/,governors individually collectively displayed disjointed approaches handling issue due divided loyalties spoke feeble issuing threats readiness confront matter severity sensitivity physical accuracy urgency required
"The rather weak statement issued by the Chairman, Peoples Democratic Party Governors Forum (PDPGF), Bala Mohammed of Bauchi State, urging President Bola Tinubu to reverse the state of emergency, was completely neglected perhaps because it was devoid of any force.",Politics & Power,https://thesun.ng/ngf-president-tinubu-and-politics-of-confrontation/,rather weak statement issued chairman peoples democratic party governors forum pdpgf bala mohammed bauchi state urging president bola tinubu reverse state emergency completely neglected perhaps devoid force
"“The PDPGF has noted with concern the suspension of democratically elected officials in Rivers by the president. We state categorically that this is a threat to democracy. This is a premeditated attack on Rivers, the PDP and other opposition parties in the country.",Politics & Power,https://thesun.ng/ngf-president-tinubu-and-politics-of-confrontation/,pdpgf noted concern suspension democratically elected officials rivers president state categorically threat democracy premeditated attack rivers pdp opposition parties country
"“It is a great threat to democracy and an ill wind that will blow no one any good. It is a dangerous course of action that will not only endanger our hard-earned democracy but deepen crisis in the country,” the statement from the Bauchi Governor read in parts.",Politics & Power,https://thesun.ng/ngf-president-tinubu-and-politics-of-confrontation/,great threat democracy ill wind blow one good dangerous course action endanger hardearned democracy deepen crisis country statement bauchi governor read parts
"As a follow-up, a member of the forum, Oyo State Governor, Seyi Makinde, while criticising the declaration, warned that the forum would challenge it in court.",Politics & Power,https://thesun.ng/ngf-president-tinubu-and-politics-of-confrontation/,followup member forum oyo state governor seyi makinde criticising declaration warned forum would challenge court
"He said; “I am glad that our great party, the PDP, is demonstrating the needed strength and leadership. The PDPGF rose from an emergency meeting where we unanimously decided to challenge the actions of President Tinubu in a court of competent jurisdiction. We cannot fold our hands and watch the democracy we built for almost three decades be trampled upon.",Politics & Power,https://thesun.ng/ngf-president-tinubu-and-politics-of-confrontation/,said glad great party pdp demonstrating needed strength leadership pdpgf rose emergency meeting unanimously decided challenge actions president tinubu court competent jurisdiction cannot fold hands watch democracy built almost three decades trampled upon
